accuracy,split_method,layer,seed
0.9948404484355752,spatial,layer2,163
0.9942146191615698,spatial,layer3,163
1.0,spatial,layer4,163
0.9999886503894312,spatial,layer5,163
1.0,spatial,layer1,164
0.9949282313436656,spatial,layer2,164
0.9967470809612398,spatial,layer3,164
1.0,spatial,layer4,164
0.9981273100697086,spatial,layer5,164
1.0,spatial,layer1,165
0.9970996567188096,spatial,layer2,165
0.9908891741038288,spatial,layer3,165
1.0,spatial,layer4,165
0.9999886505504484,spatial,layer5,165
0.9999658197561808,spatial,layer1,166
0.9880475301958672,spatial,layer2,166
0.9946451987084014,spatial,layer3,166
1.0,spatial,layer4,166
1.0,spatial,layer5,166
1.0,spatial,layer1,167
0.9970805801044248,spatial,layer2,167
0.993681699839698,spatial,layer3,167
1.0,spatial,layer4,167
1.0,spatial,layer5,167
0.9999886072344062,spatial,layer1,168
0.9968057964362784,spatial,layer2,168
0.995118456165274,spatial,layer3,168
1.0,spatial,layer4,168
1.0,spatial,layer5,168
1.0,spatial,layer1,169
0.9964852237671704,spatial,layer2,169
0.9953273589384944,spatial,layer3,169
1.0,spatial,layer4,169
0.9980819111443824,spatial,layer5,169
1.0,spatial,layer1,170
0.9831055718513684,spatial,layer2,170
0.9943425050288984,spatial,layer3,170
0.9995230805463964,spatial,layer4,170
0.998428066940453,spatial,layer5,170
1.0,spatial,layer1,171
0.9948213544903324,spatial,layer2,171
0.990168667607434,spatial,layer3,171
1.0,spatial,layer4,171
0.9994495516967424,spatial,layer5,171
1.0,spatial,layer1,172
0.992981943791588,spatial,layer2,172
0.9936561424782112,spatial,layer3,172
0.9996349505416864,spatial,layer4,172
0.9986607322664336,spatial,layer5,172
1.0,spatial,layer1,173
0.9918446881489325,spatial,layer2,173
0.991503102515858,spatial,layer3,173
1.0,spatial,layer4,173
0.9986947907591645,spatial,layer5,173
1.0,spatial,layer1,174
0.9732748957041336,spatial,layer2,174
0.9884206901814278,spatial,layer3,174
0.9997762570626132,spatial,layer4,174
0.9915388304607836,spatial,layer5,174
1.0,spatial,layer1,175
0.991749327650816,spatial,layer2,175
0.9951525228624416,spatial,layer3,175
0.999994112105511,spatial,layer4,175
0.9976506161207274,spatial,layer5,175
0.9999544289376244,spatial,layer1,176
0.9919897240565334,spatial,layer2,176
0.992547651552766,spatial,layer3,176
0.9995230769062228,spatial,layer4,176
0.97908809689549,spatial,layer5,176
1.0,spatial,layer1,177
0.9917988826909372,spatial,layer2,177
0.99762530243985,spatial,layer3,177
0.999935231253864,spatial,layer4,177
1.0,spatial,layer5,177
1.0,spatial,layer1,178
0.9810218401813684,spatial,layer2,178
0.9961288588935776,spatial,layer3,178
1.0,spatial,layer4,178
0.9742253957206356,spatial,layer5,178
1.0,spatial,layer1,179
0.9743128816478874,spatial,layer2,179
0.998367131987154,spatial,layer3,179
0.9998645784267544,spatial,layer4,179
1.0,spatial,layer5,179
1.0,spatial,layer1,180
0.9955731669696786,spatial,layer2,180
0.9195161459337108,spatial,layer3,180
1.0,spatial,layer4,180
1.0,spatial,layer5,180
1.0,spatial,layer1,181
0.9949282403003694,spatial,layer2,181
0.990612165927509,spatial,layer3,181
0.997585892189478,spatial,layer4,181
0.9976279284928192,spatial,layer5,181
1.0,spatial,layer1,182
0.9950503618279758,spatial,layer2,182
0.993391777343286,spatial,layer3,182
0.9998645744398976,spatial,layer4,182
0.9975654955711238,spatial,layer5,182
1.0,spatial,layer1,183
0.9783541834770528,spatial,layer2,183
0.9963804027701814,spatial,layer3,183
1.0,spatial,layer4,183
0.998144333599968,spatial,layer5,183
1.0,spatial,layer1,184
0.9912570151345024,spatial,layer2,184
0.997198976197649,spatial,layer3,184
0.9605558336032032,spatial,layer4,184
0.9972534010050744,spatial,layer5,184
1.0,spatial,layer1,185
0.9932109110061106,spatial,layer2,185
0.9940057306566092,spatial,layer3,185
1.0,spatial,layer4,185
1.0,spatial,layer5,185
1.0,spatial,layer1,186
0.993493312387404,spatial,layer2,186
0.9901346277200538,spatial,layer3,186
1.0,spatial,layer4,186
0.9956530956097848,spatial,layer5,186
1.0,spatial,layer1,187
0.9951037777900638,spatial,layer2,187
0.9937328671825604,spatial,layer3,187
0.999493641073952,spatial,layer4,187
0.9996027692656906,spatial,layer5,187
1.0,spatial,layer1,188
0.988028513147205,spatial,layer2,188
0.9856368423648184,spatial,layer3,188
0.9995525200188412,spatial,layer4,188
0.962387147439307,spatial,layer5,188
0.9999886072344062,spatial,layer1,189
0.9826819994894708,spatial,layer2,189
0.991417853571404,spatial,layer3,189
0.9999587835251862,spatial,layer4,189
0.9998808307797072,spatial,layer5,189
1.0,spatial,layer1,190
0.994054285394441,spatial,layer2,190
0.9971606230244184,spatial,layer3,190
1.0,spatial,layer4,190
0.9980932589837632,spatial,layer5,190
1.0,spatial,layer1,191
0.990592960804878,spatial,layer2,191
0.9967982110430412,spatial,layer3,191
0.9999234551182028,spatial,layer4,191
0.9980251614813678,spatial,layer5,191
1.0,spatial,layer1,192
0.9900701432839908,spatial,layer2,192
0.993715814430961,spatial,layer3,192
0.9998940147790504,spatial,layer4,192
0.9991260725794192,spatial,layer5,192
1.0,spatial,layer1,193
0.9936879031894886,spatial,layer2,193
0.9873506881140022,spatial,layer3,193
0.9993876561996856,spatial,layer4,193
0.9979003355702116,spatial,layer5,193
1.0,spatial,layer1,194
0.9846778114978022,spatial,layer2,194
0.9914561697562156,spatial,layer3,194
0.9991403502437968,spatial,layer4,194
0.9984678183528892,spatial,layer5,194
1.0,spatial,layer1,195
0.9905815358371692,spatial,layer2,195
0.9933363669653048,spatial,layer3,195
0.9998233595251582,spatial,layer4,195
0.9991431043215492,spatial,layer5,195
0.9999658204051934,spatial,layer1,196
0.9874406992285294,spatial,layer2,196
0.9808831692203543,spatial,layer3,196
1.0,spatial,layer4,196
0.9968788657885096,spatial,layer5,196
1.0,spatial,layer1,197
0.9891848258160068,spatial,layer2,197
0.9943467938678576,spatial,layer3,197
1.0,spatial,layer4,197
0.9478366177322572,spatial,layer5,197
1.0,spatial,layer1,198
0.9911424999603212,spatial,layer2,198
0.996214154914201,spatial,layer3,198
1.0,spatial,layer4,198
1.0,spatial,layer5,198
1.0,spatial,layer1,199
0.9848571314108704,spatial,layer2,199
0.9877684767566448,spatial,layer3,199
0.9990520489872822,spatial,layer4,199
1.0,spatial,layer5,199
1.0,spatial,layer1,200
0.9901274445623204,spatial,layer2,200
0.9907570444743368,spatial,layer3,200
0.9999941119321694,spatial,layer4,200
1.0,spatial,layer5,200
0.9999658217032183,spatial,layer1,201
0.9970843936213972,spatial,layer2,201
0.9933789688082536,spatial,layer3,201
0.9971913916448316,spatial,layer4,201
0.9981159606201572,spatial,layer5,201
0.9999772131707874,spatial,layer1,202
0.9896045135898496,spatial,layer2,202
0.9818721020346416,spatial,layer3,202
1.0,spatial,layer4,202
0.999994325114207,spatial,layer5,202
1.0,spatial,layer1,203
0.9622953234759082,spatial,layer2,203
0.989584561494244,spatial,layer3,203
0.9999352331606218,spatial,layer4,203
0.9973101461596108,spatial,layer5,203
0.9999886065853936,spatial,layer1,204
0.9733702098895372,spatial,layer2,204
0.993566647772219,spatial,layer3,204
0.999658502119642,spatial,layer4,204
0.9996822154125524,spatial,layer5,204
1.0,spatial,layer1,205
0.9967523731923176,spatial,layer2,205
0.9929398774719642,spatial,layer3,205
1.0,spatial,layer4,205
0.9996311428895698,spatial,layer5,205
1.0,spatial,layer1,206
0.9879712329134888,spatial,layer2,206
0.9927650979236669,spatial,layer3,206
1.0,spatial,layer4,206
1.0,spatial,layer5,206
1.0,spatial,layer1,207
0.9878567491969994,spatial,layer2,207
0.9892434864685132,spatial,layer3,207
1.0,spatial,layer4,207
1.0,spatial,layer5,207
0.9999886072344062,spatial,layer1,208
0.9956189472323926,spatial,layer2,208
0.9959114490566924,spatial,layer3,208
1.0,spatial,layer4,208
1.0,spatial,layer5,208
1.0,spatial,layer1,209
0.994191680432538,spatial,layer2,209
0.9960052246950284,spatial,layer3,209
1.0,spatial,layer4,209
0.9966291804746458,spatial,layer5,209
1.0,spatial,layer1,210
0.9899021688205764,spatial,layer2,210
0.9928418247182706,spatial,layer3,210
1.0,spatial,layer4,210
0.999994325114207,spatial,layer5,210
1.0,spatial,layer1,211
0.9942527482597584,spatial,layer2,211
0.9898062708940036,spatial,layer3,211
1.0,spatial,layer4,211
1.0,spatial,layer5,211
1.0,spatial,layer1,212
0.9949511213293852,spatial,layer2,212
0.9937456420917576,spatial,layer3,212
1.0,spatial,layer4,212
0.9999943252752242,spatial,layer5,212
1.0,spatial,layer1,213
0.9869522221476268,spatial,layer2,213
0.9942018548854072,spatial,layer3,213
1.0,spatial,layer4,213
0.9994552109638792,spatial,layer5,213
1.0,spatial,layer1,214
0.985231067831036,spatial,layer2,214
0.9912473327805756,spatial,layer3,214
0.9998645744398976,spatial,layer4,214
0.9999943252752242,spatial,layer5,214
0.9999886072344062,spatial,layer1,215
0.9905510314879642,spatial,layer2,215
0.9881606343336048,spatial,layer3,215
1.0,spatial,layer4,215
0.9981102858953812,spatial,layer5,215
1.0,spatial,layer1,216
0.9950808489191416,spatial,layer2,216
0.9886808061013508,spatial,layer3,216
1.0,spatial,layer4,216
0.9980421842065416,spatial,layer5,216
1.0,spatial,layer1,217
0.9903220225483086,spatial,layer2,217
0.9923856430966792,spatial,layer3,217
1.0,spatial,layer4,217
0.9999943252752242,spatial,layer5,217
1.0,spatial,layer1,218
0.9934055272219326,spatial,layer2,218
0.992057359883944,spatial,layer3,218
1.0,spatial,layer4,218
0.9999886505504484,spatial,layer5,218
1.0,spatial,layer1,219
0.9626424695206348,spatial,layer2,219
0.995834716173086,spatial,layer3,219
1.0,spatial,layer4,219
0.9997049141506388,spatial,layer5,219
0.9999772144688124,spatial,layer1,220
0.9913142234961304,spatial,layer2,220
0.9911279427985936,spatial,layer3,220
1.0,spatial,layer4,220
0.9999716263761208,spatial,layer5,220
1.0,spatial,layer1,221
0.9932185515115208,spatial,layer2,221
0.983616039452869,spatial,layer3,221
1.0,spatial,layer4,221
0.999994325114207,spatial,layer5,221
1.0,spatial,layer1,222
0.97569051651104,spatial,layer2,222
0.986617275476772,spatial,layer3,222
1.0,spatial,layer4,222
0.999994325114207,spatial,layer5,222
1.0,spatial,layer1,223
0.9896045849522066,spatial,layer2,223
0.991831390636148,spatial,layer3,223
1.0,spatial,layer4,223
0.9970661365366252,spatial,layer5,223
1.0,spatial,layer1,224
0.9852120035230169,spatial,layer2,224
0.9969431748359052,spatial,layer3,224
0.9999293431860334,spatial,layer4,224
0.994353537746249,spatial,layer5,224
1.0,spatial,layer1,225
0.982952900098756,spatial,layer2,225
0.9912942639952472,spatial,layer3,225
0.9999528954573556,spatial,layer4,225
0.999546009136566,spatial,layer5,225
0.9999772144688124,spatial,layer1,226
0.9868263862093416,spatial,layer2,226
0.9848012113690776,spatial,layer3,226
1.0,spatial,layer4,226
0.9999886503894312,spatial,layer5,226
0.9999886065853936,spatial,layer1,227
0.9889863943355623,spatial,layer2,227
0.9948711638665688,spatial,layer3,227
1.0,spatial,layer4,227
0.9981216364720524,spatial,layer5,227
1.0,spatial,layer1,228
0.9945504222048988,spatial,layer2,228
0.9884506295345256,spatial,layer3,228
1.0,spatial,layer4,228
0.9999602757994496,spatial,layer5,228
1.0,spatial,layer1,229
0.9810256489651236,spatial,layer2,229
0.9961586992776632,spatial,layer3,229
1.0,spatial,layer4,229
0.995959531552766,spatial,layer5,229
1.0,spatial,layer1,230
0.9932986593981225,spatial,layer2,230
0.997011374936627,spatial,layer3,230
1.0,spatial,layer4,230
1.0,spatial,layer5,230
1.0,spatial,layer1,231
0.994058123669782,spatial,layer2,231
0.9973481931133824,spatial,layer3,231
1.0,spatial,layer4,231
1.0,spatial,layer5,231
1.0,spatial,layer1,232
0.9817162989528982,spatial,layer2,232
0.9900408030061744,spatial,layer3,232
1.0,spatial,layer4,232
0.9997389626603108,spatial,layer5,232
1.0,spatial,layer1,233
0.9947641014908216,spatial,layer2,233
0.993481328395272,spatial,layer3,233
1.0,spatial,layer4,233
1.0,spatial,layer5,233
1.0,spatial,layer1,234
0.9965348441985128,spatial,layer2,234
0.9942785748639632,spatial,layer3,234
1.0,spatial,layer4,234
0.9999943252752242,spatial,layer5,234
1.0,spatial,layer1,235
0.9917073052715633,spatial,layer2,235
0.9940227472377158,spatial,layer3,235
1.0,spatial,layer4,235
0.9980989351576928,spatial,layer5,235
1.0,spatial,layer1,236
0.9951419400483557,spatial,layer2,236
0.9928546102605024,spatial,layer3,236
1.0,spatial,layer4,236
0.9980592091859546,spatial,layer5,236
1.0,spatial,layer1,237
0.9932223474063602,spatial,layer2,237
0.9901602045299968,spatial,layer3,237
1.0,spatial,layer4,237
0.9980705631439843,spatial,layer5,237
1.0,spatial,layer1,238
0.9958822690137332,spatial,layer2,238
0.9934514999165496,spatial,layer3,238
1.0,spatial,layer4,238
0.9981783821096402,spatial,layer5,238
1.0,spatial,layer1,239
0.991241717375374,spatial,layer2,239
0.9917887717985202,spatial,layer3,239
1.0,spatial,layer4,239
0.9977414175137558,spatial,layer5,239
0.9999544263415746,spatial,layer1,240
0.9898793110935548,spatial,layer2,240
0.9936774660744042,spatial,layer3,240
1.0,spatial,layer4,240
0.9991487671310616,spatial,layer5,240
0.9999772138197998,spatial,layer1,241
0.9919515400254406,spatial,layer2,241
0.99406542133077,spatial,layer3,241
1.0,spatial,layer4,241
0.9981329843114332,spatial,layer5,241
1.0,spatial,layer1,242
0.9919324467355664,spatial,layer2,242
0.9928247858714084,spatial,layer3,242
1.0,spatial,layer4,242
0.9980024604890424,spatial,layer5,242
1.0,spatial,layer1,243
0.9679361069487196,spatial,layer2,243
0.9927565658678276,spatial,layer3,243
1.0,spatial,layer4,243
0.9981500091298292,spatial,layer5,243
0.9999886065853936,spatial,layer1,244
0.9859028357760772,spatial,layer2,244
0.9924496070692106,spatial,layer3,244
1.0,spatial,layer4,244
0.997452016050195,spatial,layer5,244
1.0,spatial,layer1,245
0.9924438410363944,spatial,layer2,245
0.9952036944766935,spatial,layer3,245
1.0,spatial,layer4,245
1.0,spatial,layer5,245
0.9999886065853936,spatial,layer1,246
0.9970271559138204,spatial,layer2,246
0.9953188456949464,spatial,layer3,246
1.0,spatial,layer4,246
0.9995403472931564,spatial,layer5,246
1.0,spatial,layer1,247
0.9778392284858886,spatial,layer2,247
0.9946068493521578,spatial,layer3,247
1.0,spatial,layer4,247
0.9999886503894312,spatial,layer5,247
1.0,spatial,layer1,248
0.9923980607736804,spatial,layer2,248
0.9655987386771088,spatial,layer3,248
1.0,spatial,layer4,248
0.999988650228414,spatial,layer5,248
1.0,spatial,layer1,249
0.9950350750644756,spatial,layer2,249
0.9939801515746504,spatial,layer3,249
1.0,spatial,layer4,249
1.0,spatial,layer5,249
1.0,spatial,layer1,250
0.9937413734015316,spatial,layer2,250
0.9952336014762851,spatial,layer3,250
1.0,spatial,layer4,250
0.9980421883929858,spatial,layer5,250
1.0,spatial,layer1,251
0.9921499872347308,spatial,layer2,251
0.9884590487166156,spatial,layer3,251
1.0,spatial,layer4,251
1.0,spatial,layer5,251
1.0,spatial,layer1,252
0.9923293433387086,spatial,layer2,252
0.9924282930154844,spatial,layer3,252
0.9999646726330664,spatial,layer4,252
1.0,spatial,layer5,252
1.0,spatial,layer1,253
0.9942489265142692,spatial,layer2,253
0.9982349767293226,spatial,layer3,253
1.0,spatial,layer4,253
0.999710585172022,spatial,layer5,253
1.0,spatial,layer1,254
0.9878643315202432,spatial,layer2,254
0.99716913390507,spatial,layer3,254
1.0,spatial,layer4,254
0.9974066174469026,spatial,layer5,254
1.0,spatial,layer1,255
0.992398044025372,spatial,layer2,255
0.9938266654501748,spatial,layer3,255
1.0,spatial,layer4,255
0.999994325114207,spatial,layer5,255
1.0,spatial,layer1,256
0.9963631313670568,spatial,layer2,256
0.991929456931056,spatial,layer3,256
1.0,spatial,layer4,256
0.999704914311656,spatial,layer5,256
1.0,spatial,layer1,257
0.9887954559025972,spatial,layer2,257
0.989431130170792,spatial,layer3,257
0.9995171926519076,spatial,layer4,257
0.9981897330083456,spatial,layer5,257
1.0,spatial,layer1,258
0.9947068659678068,spatial,layer2,258
0.9966703172690976,spatial,layer3,258
0.9998527983042363,spatial,layer4,258
1.0,spatial,layer5,258
0.9999886072344062,spatial,layer1,259
0.993997053876456,spatial,layer2,259
0.9647720782362746,spatial,layer3,259
0.9996113875231842,spatial,layer4,259
0.998070560567711,spatial,layer5,259
1.0,spatial,layer1,260
0.9908944824917948,spatial,layer2,260
0.9925859813696732,spatial,layer3,260
1.0,spatial,layer4,260
1.0,spatial,layer5,260
1.0,spatial,layer1,261
0.9960043815846356,spatial,layer2,261
0.99097449984242,spatial,layer3,261
0.9998763512689252,spatial,layer4,261
0.9996708659630008,spatial,layer5,261
1.0,spatial,layer1,262
0.9811668015954071,spatial,layer2,262
0.9944150175975446,spatial,layer3,262
1.0,spatial,layer4,262
1.0,spatial,layer5,262
1.0,spatial,layer1,263
0.9955807936395296,spatial,layer2,263
0.9992027460790968,spatial,layer3,263
1.0,spatial,layer4,263
1.0,spatial,layer5,263
0.9999886065853936,spatial,layer1,264
0.9900854028132852,spatial,layer2,264
0.995186671988346,spatial,layer3,264
1.0,spatial,layer4,264
1.0,spatial,layer5,264
1.0,spatial,layer1,265
0.9884978389745231,spatial,layer2,265
0.9868306180416878,spatial,layer3,265
0.9999470073895252,spatial,layer4,265
0.9981386580701068,spatial,layer5,265
1.0,spatial,layer1,266
0.9903143803680676,spatial,layer2,266
0.9987849518927352,spatial,layer3,266
1.0,spatial,layer4,266
1.0,spatial,layer5,266
1.0,spatial,layer1,267
0.992504904712947,spatial,layer2,267
0.9958901220979156,spatial,layer3,267
1.0,spatial,layer4,267
1.0,spatial,layer5,267
0.9999886065853936,spatial,layer1,268
0.9948060978737872,spatial,layer2,268
0.969329310251164,spatial,layer3,268
1.0,spatial,layer4,268
0.9981216319635742,spatial,layer5,268
1.0,spatial,layer1,269
0.9961455942175542,spatial,layer2,269
0.9980857405468944,spatial,layer3,269
1.0,spatial,layer4,269
1.0,spatial,layer5,269
1.0,spatial,layer1,270
0.98655534360353,spatial,layer2,270
0.9890985710241472,spatial,layer3,270
1.0,spatial,layer4,270
0.999988650228414,spatial,layer5,270
1.0,spatial,layer1,271
0.9941306166103482,spatial,layer2,271
0.9904117117817046,spatial,layer3,271
1.0,spatial,layer4,271
1.0,spatial,layer5,271
1.0,spatial,layer1,272
0.9712371251057588,spatial,layer2,272
0.9855302710965,spatial,layer3,272
1.0,spatial,layer4,272
1.0,spatial,layer5,272
1.0,spatial,layer1,273
0.9572354978925576,spatial,layer2,273
0.9875979066176314,spatial,layer3,273
1.0,spatial,layer4,273
1.0,spatial,layer5,273
0.9999772131707874,spatial,layer1,274
0.9948404431198076,spatial,layer2,274
0.979156315634904,spatial,layer3,274
0.9972326164400428,spatial,layer4,274
0.994126597704406,spatial,layer5,274
1.0,spatial,layer1,275
0.9807204468738752,spatial,layer2,275
0.9870350520322904,spatial,layer3,275
0.9997762534224396,spatial,layer4,275
0.9950061600785453,spatial,layer5,275
1.0,spatial,layer1,276
0.9737405050818488,spatial,layer2,276
0.995625824305542,spatial,layer3,276
1.0,spatial,layer4,276
0.9999943252752242,spatial,layer5,276
1.0,spatial,layer1,277
0.99425655951935,spatial,layer2,277
0.9957835306540966,spatial,layer3,277
1.0,spatial,layer4,277
0.999994325114207,spatial,layer5,277
1.0,spatial,layer1,278
0.9967294853183412,spatial,layer2,278
0.9977191146122016,spatial,layer3,278
0.9996820536975978,spatial,layer4,278
1.0,spatial,layer5,278
1.0,spatial,layer1,279
0.9947984838015764,spatial,layer2,279
0.937413856153926,spatial,layer3,279
1.0,spatial,layer4,279
0.9980535370374518,spatial,layer5,279
1.0,spatial,layer1,280
0.9572614970196588,spatial,layer2,280
0.9964955082754744,spatial,layer3,280
1.0,spatial,layer4,280
1.0,spatial,layer5,280
1.0,spatial,layer1,281
0.9929971743390272,spatial,layer2,281
0.9936774665288072,spatial,layer3,281
1.0,spatial,layer4,281
0.9981273089425892,spatial,layer5,281
1.0,spatial,layer1,282
0.9725876961591357,spatial,layer2,282
0.9949734872830944,spatial,layer3,282
1.0,spatial,layer4,282
1.0,spatial,layer5,282
1.0,spatial,layer1,283
0.9880703893064446,spatial,layer2,283
0.9951610810010236,spatial,layer3,283
1.0,spatial,layer4,283
0.9980762327162138,spatial,layer5,283
1.0,spatial,layer1,284
0.98800548626227,spatial,layer2,284
0.994487483544425,spatial,layer3,284
0.9999175670503724,spatial,layer4,284
0.9987912836227444,spatial,layer5,284
1.0,spatial,layer1,285
0.9865859184412672,spatial,layer2,285
0.99501187835355,spatial,layer3,285
1.0,spatial,layer4,285
0.9996311425675356,spatial,layer5,285
1.0,spatial,layer1,286
0.9976529970120408,spatial,layer2,286
0.9890389169748828,spatial,layer3,286
1.0,spatial,layer4,286
1.0,spatial,layer5,286
1.0,spatial,layer1,287
0.9255181092801598,spatial,layer2,287
0.9909531072678248,spatial,layer3,287
0.9998822386433892,spatial,layer4,287
0.9981556840156222,spatial,layer5,287
1.0,spatial,layer1,288
0.9934856876836584,spatial,layer2,288
0.9599241971342908,spatial,layer3,288
0.998922483587011,spatial,layer4,288
0.9980308382993656,spatial,layer5,288
1.0,spatial,layer1,289
0.993611617922201,spatial,layer2,289
0.9959029054590122,spatial,layer3,289
1.0,spatial,layer4,289
0.998013812192833,spatial,layer5,289
1.0,spatial,layer1,290
0.9926613557577276,spatial,layer2,290
0.993630519773547,spatial,layer3,290
1.0,spatial,layer4,290
1.0,spatial,layer5,290
1.0,spatial,layer1,291
0.9923828026279418,spatial,layer2,291
0.9939246897582292,spatial,layer3,291
1.0,spatial,layer4,291
0.9981500081637268,spatial,layer5,291
1.0,spatial,layer1,292
0.9722560443384752,spatial,layer2,292
0.9973268705168764,spatial,layer3,292
1.0,spatial,layer4,292
0.9980819088901434,spatial,layer5,292
1.0,spatial,layer1,293
0.983658868598998,spatial,layer2,293
0.994751816598486,spatial,layer3,293
1.0,spatial,layer4,293
0.999364420197978,spatial,layer5,293
1.0,spatial,layer1,294
0.9910814244143152,spatial,layer2,294
0.9949095521197246,spatial,layer3,294
0.9996172868582196,spatial,layer4,294
0.9962716232205082,spatial,layer5,294
0.9999886065853936,spatial,layer1,295
0.9911883017773796,spatial,layer2,295
0.995212236983806,spatial,layer3,295
0.9994641858274208,spatial,layer4,295
0.9953863743673466,spatial,layer5,295
1.0,spatial,layer1,296
0.9966951329360848,spatial,layer2,296
0.9872269142319162,spatial,layer3,296
1.0,spatial,layer4,296
0.9996197878044206,spatial,layer5,296
1.0,spatial,layer1,297
0.9900129013529272,spatial,layer2,297
0.992377162388399,spatial,layer3,297
0.999805693761592,spatial,layer4,297
0.9996424923391216,spatial,layer5,297
1.0,spatial,layer1,298
0.9930162899114334,spatial,layer2,298
0.9926456784054783,spatial,layer3,298
1.0,spatial,layer4,298
0.9976846776727828,spatial,layer5,298
1.0,spatial,layer1,299
0.9738549266111416,spatial,layer2,299
0.9909958028995896,spatial,layer3,299
1.0,spatial,layer4,299
0.9981159598150716,spatial,layer5,299
0.9999886065853936,spatial,layer1,300
0.9929819262422738,spatial,layer2,300
0.9950715565770636,spatial,layer3,300
1.0,spatial,layer4,300
1.0,spatial,layer5,300
1.0,spatial,layer1,301
0.9854218822537014,spatial,layer2,301
0.9952506076969996,spatial,layer3,301
1.0,spatial,layer4,301
0.999994325114207,spatial,layer5,301
1.0,spatial,layer1,302
0.9939856104127898,spatial,layer2,302
0.9958602711716764,spatial,layer3,302
1.0,spatial,layer4,302
1.0,spatial,layer5,302
1.0,spatial,layer1,303
0.9910776465785216,spatial,layer2,303
0.9866514439602518,spatial,layer3,303
1.0,spatial,layer4,303
0.9980535357493154,spatial,layer5,303
1.0,spatial,layer1,304
0.99408101547597,spatial,layer2,304
0.9960350617165308,spatial,layer3,304
1.0,spatial,layer4,304
1.0,spatial,layer5,304
1.0,spatial,layer1,305
0.9868072557819144,spatial,layer2,305
0.9987977334362188,spatial,layer3,305
1.0,spatial,layer4,305
0.998910428690476,spatial,layer5,305
1.0,spatial,layer1,306
0.9935428882536824,spatial,layer2,306
0.9974633081611424,spatial,layer3,306
1.0,spatial,layer4,306
0.9996481670638976,spatial,layer5,306
1.0,spatial,layer1,307
0.9848801028079318,spatial,layer2,307
0.9938564920204038,spatial,layer3,307
0.9978331943318514,spatial,layer4,307
0.9955452697203948,spatial,layer5,307
1.0,spatial,layer1,308
0.9814378602213396,spatial,layer2,308
0.937098582322428,spatial,layer3,308
0.9987281879224412,spatial,layer4,308
0.999568709323806,spatial,layer5,308
1.0,spatial,layer1,309
0.9930468097710284,spatial,layer2,309
0.9958560181396876,spatial,layer3,309
1.0,spatial,layer4,309
0.9974066153536808,spatial,layer5,309
1.0,spatial,layer1,310
0.9350050957965804,spatial,layer2,310
0.9784489220327902,spatial,layer3,310
0.9998351373942354,spatial,layer4,310
0.9993190212726516,spatial,layer5,310
1.0,spatial,layer1,311
0.9681230144279802,spatial,layer2,311
0.9980559024348246,spatial,layer3,311
0.9974916831041896,spatial,layer4,311
0.9980762328772308,spatial,layer5,311
1.0,spatial,layer1,312
0.9621237925456436,spatial,layer2,312
0.97592082632062,spatial,layer3,312
0.999340541429886,spatial,layer4,312
0.9995743900062136,spatial,layer5,312
0.999418951431376,spatial,layer1,313
0.9546516365425914,spatial,layer2,313
0.9976721883959648,spatial,layer3,313
0.9998881280979524,spatial,layer4,313
0.9978492208607552,spatial,layer5,313
1.0,spatial,layer1,314
0.9938558743760604,spatial,layer2,314
0.9878239453891136,spatial,layer3,314
0.99941119581707,spatial,layer4,314
0.9938541758134428,spatial,layer5,314
1.0,spatial,layer1,315
0.9754654199761944,spatial,layer2,315
0.9968834861611184,spatial,layer3,315
0.9996113880432091,spatial,layer4,315
0.9993530683331702,spatial,layer5,315
1.0,spatial,layer1,316
0.9905051825571864,spatial,layer2,316
0.9939375094715798,spatial,layer3,316
0.9991933584550164,spatial,layer4,316
0.9987061448782112,spatial,layer5,316
1.0,spatial,layer1,317
0.97106914285074,spatial,layer2,317
0.993268173044466,spatial,layer3,317
0.999640827862337,spatial,layer4,317
0.9993247075906572,spatial,layer5,317
1.0,spatial,layer1,318
0.9673063178373296,spatial,layer2,318
0.9831511432871216,spatial,layer3,318
0.9992110011641484,spatial,layer4,318
0.9990069154354068,spatial,layer5,318
1.0,spatial,layer1,319
0.9747021444449426,spatial,layer2,319
0.9949990720905336,spatial,layer3,319
0.9996408384361752,spatial,layer4,319
0.999245261604812,spatial,layer5,319
0.9999886065853936,spatial,layer1,320
0.9613720077374154,spatial,layer2,320
0.9607050692753276,spatial,layer3,320
0.9816527932939704,spatial,layer4,320
0.9969866889406096,spatial,layer5,320
1.0,spatial,layer1,321
0.9582123421708972,spatial,layer2,321
0.9832022627358888,spatial,layer3,321
0.9999234551182028,spatial,layer4,321
0.9965724068200869,spatial,layer5,321
1.0,spatial,layer1,322
0.9750532902769572,spatial,layer2,322
0.9930123355122292,spatial,layer3,322
1.0,spatial,layer4,322
0.9979854376028512,spatial,layer5,322
1.0,spatial,layer1,323
0.990329611133963,spatial,layer2,323
0.9900664634263024,spatial,layer3,323
0.9999057909147112,spatial,layer4,323
0.9937350078812864,spatial,layer5,323
1.0,spatial,layer1,324
0.985368572242868,spatial,layer2,324
0.9972245718198836,spatial,layer3,324
1.0,spatial,layer4,324
0.9984507746954956,spatial,layer5,324
0.9999772131707874,spatial,layer1,325
0.983093993818686,spatial,layer2,325
0.9967001619245732,spatial,layer3,325
1.0,spatial,layer4,325
0.9981216340567964,spatial,layer5,325
0.9999886065853936,spatial,layer1,326
0.977091053666278,spatial,layer2,326
